game_name,game_year,genre,GenerationCatergory
Duel Love: Koisuru Otome wa Shouri no Megami,2008,Adventure,Milienum
Family Jockey,2008,Sports,Milienum
Double Sequence: The Q-Virus Invasion,2008,Puzzle,Milienum
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,2008,Adventure,Milienum
Simple DS Series Vol. 41: The Bakudan Shori-Han,2008,Action,Milienum
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,2008,Misc,Milienum
Happy Dance Collection,2008,Misc,Milienum
Nakayoshi All-Stars: Mezase Gakuen Idol,2008,Misc,Milienum
H2O+: Footprints in the Sand,2008,Adventure,Milienum
G1 Jockey 4 2008,2008,Sports,Milienum
Memories Off,2008,Adventure,Milienum
"Element Girl: Love, Fashion and Friends",2008,Adventure,Milienum
Junjou Romanchika: Koi no Doki Doki Daisakusen,2008,Adventure,Milienum
Heart no Kuni no Alice,2008,Adventure,Milienum
Juggler DS,2008,Misc,Milienum
Katekyoo Hitman Reborn! Kindan no Yami no Delta,2008,Action,Milienum
Vitamin Y,2008,Adventure,Milienum
Help Wanted: 50 Wacky Jobs (jp sales),2008,Simulation,Milienum
Captain Rainbow,2008,Adventure,Milienum
Smart Boy's Winter Wonderland,2008,Misc,Milienum
Bomberman,2008,Puzzle,Milienum
SBK Superbike World Championship,2008,Racing,Milienum
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,2008,Misc,Milienum
Naraku no Shiro,2008,Adventure,Milienum
National Geographic Panda (JP sales),2008,Simulation,Milienum
Knights in the Nightmare: DHE Series Special Pack,2008,Role-Playing,Milienum
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,2008,Adventure,Milienum
Blazer Drive,2008,Role-Playing,Milienum
Hoshizora no Comic Garden,2008,Adventure,Milienum
Battle Fantasia,2008,Fighting,Milienum
Sugar + Spice! Anoko no Suteki na Nanimokamo,2008,Adventure,Milienum
Kanokon: Esuii,2008,Adventure,Milienum
Scarlett: Nichijou no Kyoukaisen,2008,Adventure,Milienum
Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,2008,Racing,Milienum
Neo Angelique Special,2008,Adventure,Milienum
Real Rode,2008,Adventure,Milienum
Mega Brain Boost,2008,Puzzle,Milienum
Plushees,2008,Simulation,Milienum
SCORE International Baja 1000: The Official Game,2008,Racing,Milienum
Wii Sports Resort,2009,Sports,Milienum
New Super Mario Bros. Wii,2009,Platform,Milienum
Wii Fit Plus,2009,Sports,Milienum
Call of Duty: Modern Warfare 2,2009,Shooter,Milienum
Pokemon HeartGold/Pokemon SoulSilver,2009,Action,Milienum
Call of Duty: Modern Warfare 2,2009,Shooter,Milienum
Just Dance,2009,Misc,Milienum
Uncharted 2: Among Thieves,2009,Action,Milienum
Halo 3: ODST,2009,Shooter,Milienum
Dragon Quest IX: Sentinels of the Starry Skies,2009,Role-Playing,Milienum
Assassin's Creed II,2009,Action,Milienum
Forza Motorsport 3,2009,Racing,Milienum
Final Fantasy XIII,2009,Role-Playing,Milienum
Assassin's Creed II,2009,Action,Milienum
Resident Evil 5,2009,Action,Milienum
Mario & Sonic at the Olympic Winter Games,2009,Sports,Milienum
Batman: Arkham Asylum,2009,Action,Milienum
Street Fighter IV,2009,Fighting,Milienum
Left 4 Dead 2,2009,Shooter,Milienum
EA Sports Active,2009,Sports,Milienum
Mario & Luigi: Bowser's Inside Story,2009,Role-Playing,Milienum
Friend Collection,2009,Misc,Milienum
FIFA Soccer 10,2009,Sports,Milienum
Mario & Sonic at the Olympic Winter Games,2009,Sports,Milienum
Resident Evil 5,2009,Action,Milienum
Batman: Arkham Asylum,2009,Action,Milienum
Borderlands,2009,Shooter,Milienum
The Legend of Zelda: Spirit Tracks,2009,Action,Milienum
Gran Turismo (PSP),2009,Racing,Milienum
Killzone 2,2009,Shooter,Milienum
Street Fighter IV,2009,Fighting,Milienum
inFAMOUS,2009,Action,Milienum
Madden NFL 10,2009,Sports,Milienum
,2009,Puzzle,Milienum
Tekken 6,2009,Fighting,Milienum
Need for Speed: Shift,2009,Racing,Milienum
Halo Wars,2009,Strategy,Milienum
God of War Collection,2009,Action,Milienum
FIFA Soccer 10,2009,Sports,Milienum
LittleBigPlanet,2009,Platform,Milienum
Ghostbusters: The Video Game (DS Version),2009,Action,Milienum
Dragon Age: Origins,2009,Role-Playing,Milienum
Madden NFL 10,2009,Sports,Milienum
Pro Evolution Soccer 2010,2009,Sports,Milienum
Sonic's Ultimate Genesis Collection,2009,Misc,Milienum
Monster Hunter Tri,2009,Role-Playing,Milienum
Dance Dance Revolution X2,2009,Simulation,Milienum
Scribblenauts,2009,Puzzle,Milienum
Your Shape featuring Jenny McCarthy,2009,Sports,Milienum
Borderlands,2009,Shooter,Milienum
Wipeout: The Game,2009,Misc,Milienum
UFC 2009 Undisputed,2009,Fighting,Milienum
Kingdom Hearts 358/2 Days,2009,Role-Playing,Milienum
Need for Speed: Shift,2009,Racing,Milienum
Toy Story Mania!,2009,Misc,Milienum
Ratchet & Clank Future: A Crack in Time,2009,Platform,Milienum
Phineas and Ferb,2009,Action,Milienum
Demon's Souls,2009,Role-Playing,Milienum
UFC 2009 Undisputed,2009,Fighting,Milienum
Cooking Mama 3: Shop & Chop,2009,Simulation,Milienum
The Beatles: Rock Band,2009,Misc,Milienum
Game Party 3,2009,Puzzle,Milienum
Cabela's Big Game Hunter 2010,2009,Sports,Milienum
FIFA Soccer 10,2009,Sports,Milienum
Dragon Age: Origins,2009,Role-Playing,Milienum
Guitar Hero 5,2009,Misc,Milienum
Pokemon Mystery Dungeon: Explorers of Sky,2009,Role-Playing,Milienum
Pro Evolution Soccer 2010,2009,Sports,Milienum
Fight Night Round 4,2009,Fighting,Milienum
Call of Duty: Modern Warfare: Reflex Edition,2009,Shooter,Milienum
Disney Sing It: Pop Hits,2009,Misc,Milienum
New Play Control! Mario Power Tennis,2009,Sports,Milienum
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Milienum
Sonic's Ultimate Genesis Collection,2009,Misc,Milienum
Inazuma Eleven 2,2009,Role-Playing,Milienum
Fight Night Round 4,2009,Fighting,Milienum
Bakugan: Battle Brawlers,2009,Action,Milienum
Hasbro Family Game Night 2,2009,Misc,Milienum
Gardening Mama,2009,Puzzle,Milienum
Grand Theft Auto: Chinatown Wars,2009,Action,Milienum
The Beatles: Rock Band,2009,Misc,Milienum
Tekken 6,2009,Fighting,Milienum
[Prototype],2009,Action,Milienum
Deal or No Deal,2009,Misc,Milienum
LEGO Battles,2009,Strategy,Milienum
[Prototype],2009,Action,Milienum
Assassin's Creed: Bloodlines,2009,Action,Milienum
Bayonetta,2009,Action,Milienum
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Milienum
PokéPark Wii: Pikachu's Adventure,2009,Adventure,Milienum
WWE SmackDown vs. Raw 2010,2009,Fighting,Milienum
EA Sports Active: More Workouts,2009,Sports,Milienum
FIFA Soccer 10,2009,Sports,Milienum
Sonic and the Black Knight,2009,Platform,Milienum
Rabbids Go Home,2009,Platform,Milienum
Guitar Hero 5,2009,Misc,Milienum
Yakuza 3,2009,Action,Milienum
The Beatles: Rock Band,2009,Misc,Milienum
Guitar Hero 5,2009,Misc,Milienum
Guitar Hero 5,2009,Misc,Milienum
Skate 2,2009,Sports,Milienum
Tiger Woods PGA Tour 10,2009,Sports,Milienum
The Biggest Loser,2009,Sports,Milienum
MySims Agents,2009,Adventure,Milienum
Resident Evil: The Darkside Chronicles,2009,Action,Milienum
Grand Theft Auto: Chinatown Wars,2009,Action,Milienum
WWE SmackDown vs. Raw 2010,2009,Fighting,Milienum
DJ Hero,2009,Misc,Milienum
WWE SmackDown vs. Raw 2010,2009,Fighting,Milienum
MySims Agents,2009,Adventure,Milienum
Disney Fairies: Tinker Bell and the Lost Treasure,2009,Adventure,Milienum
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Milienum
MotorStorm: Arctic Edge,2009,Racing,Milienum
DiRT 2,2009,Racing,Milienum
NERF N-Strike Elite,2009,Shooter,Milienum
Band Hero,2009,Misc,Milienum
Cars: Race-O-Rama,2009,Racing,Milienum
EyePet,2009,Simulation,Milienum
Scooby-Doo! First Frights,2009,Action,Milienum
FIFA Soccer 10,2009,Sports,Milienum
Madden NFL 10,2009,Sports,Milienum
Brutal Legend,2009,Action,Milienum
NBA 2K10,2009,Sports,Milienum
Brutal Legend,2009,Action,Milienum
Guitar Hero: Metallica,2009,Misc,Milienum
Tony Hawk: RIDE,2009,Sports,Milienum
Bayonetta,2009,Action,Milienum
NCAA Football 10,2009,Sports,Milienum
Operation Flashpoint: Dragon Rising,2009,Shooter,Milienum
Buzz! Quiz World,2009,Misc,Milienum
EA Sports Grand Slam Tennis,2009,Sports,Milienum
Operation Flashpoint: Dragon Rising,2009,Shooter,Milienum
Avatar: The Game,2009,Action,Milienum
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Milienum
MX vs. ATV Reflex,2009,Racing,Milienum
Marvel: Ultimate Alliance 2,2009,Role-Playing,Milienum
DJ Hero,2009,Misc,Milienum
Resistance: Retribution,2009,Shooter,Milienum
Call of Juarez: Bound in Blood,2009,Shooter,Milienum
F1 2009,2009,Racing,Milienum
Ghostbusters: The Video Game,2009,Action,Milienum
Endless Ocean: Blue World,2009,Simulation,Milienum
Phantasy Star Portable 2,2009,Role-Playing,Milienum
Red Faction: Guerrilla,2009,Shooter,Milienum
The House of the Dead: Overkill,2009,Shooter,Milienum
Wizards of Waverly Place,2009,Misc,Milienum
Scooby-Doo! First Frights,2009,Action,Milienum
Ghostbusters: The Video Game,2009,Action,Milienum
Ninja Gaiden Sigma 2,2009,Action,Milienum
Skate 2,2009,Sports,Milienum
Need for Speed: Nitro,2009,Racing,Milienum
NBA 2K10,2009,Sports,Milienum
Deca Sports 2,2009,Sports,Milienum
Star Wars The Clone Wars: Republic Heroes,2009,Action,Milienum
Pro Evolution Soccer 2010,2009,Sports,Milienum
DiRT 2,2009,Racing,Milienum
NCAA Football 10,2009,Sports,Milienum
Guitar Hero: Metallica,2009,Misc,Milienum
MadWorld,2009,Action,Milienum
Pro Evolution Soccer 2010,2009,Sports,Milienum
Band Hero,2009,Misc,Milienum
The Godfather II,2009,Action,Milienum
Invizimals,2009,Strategy,Milienum
Tiger Woods PGA Tour 10,2009,Sports,Milienum
Star Ocean: The Last Hope,2009,Role-Playing,Milienum
Puzzler World,2009,Puzzle,Milienum
We Sing,2009,Misc,Milienum
Star Wars Battlefront: Elite Squadron,2009,Shooter,Milienum
Avatar: The Game,2009,Action,Milienum
Harry Potter and the Half-Blood Prince,2009,Action,Milienum
DJ Hero,2009,Misc,Milienum
Dragon Ball: Raging Blast,2009,Fighting,Milienum
Drawn to Life: The Next Chapter,2009,Puzzle,Milienum
The Lord of the Rings: Conquest,2009,Action,Milienum
Deer Drive,2009,Sports,Milienum
Ace Attorney Investigations: Miles Edgeworth,2009,Adventure,Milienum
Need for Speed: Shift,2009,Racing,Milienum
Band Hero,2009,Misc,Milienum
The Godfather II,2009,Action,Milienum
WWE SmackDown vs. Raw 2010,2009,Fighting,Milienum
Red Faction: Guerrilla,2009,Shooter,Milienum
X-Men Origins: Wolverine - Uncaged Edition,2009,Action,Milienum
Marvel: Ultimate Alliance 2,2009,Role-Playing,Milienum
Indiana Jones and the Staff of Kings,2009,Action,Milienum
Madden NFL 10,2009,Sports,Milienum
iCarly,2009,Adventure,Milienum
Avatar: The Game,2009,Action,Milienum
MX vs. ATV Reflex,2009,Racing,Milienum
Rabbids Go Home,2009,Platform,Milienum
MLB 09: The Show,2009,Sports,Milienum
LEGO Rock Band,2009,Misc,Milienum
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Milienum
Hannah Montana: The Movie,2009,Adventure,Milienum
World of Zoo,2009,Simulation,Milienum
IL-2 Sturmovik: Birds of Prey,2009,Simulation,Milienum
X-Men Origins: Wolverine - Uncaged Edition,2009,Action,Milienum
Bakugan: Battle Brawlers,2009,Action,Milienum
Hidden Objects: Mystery Stories,2009,Adventure,Milienum
NHL 10,2009,Sports,Milienum
Madden NFL 10,2009,Sports,Milienum
Up,2009,Action,Milienum
Real Heroes: Firefighter,2009,Action,Milienum
Drawn to Life: The Next Chapter,2009,Puzzle,Milienum
Tiger Woods PGA Tour 10,2009,Sports,Milienum
Harry Potter and the Half-Blood Prince,2009,Action,Milienum
The Lord of the Rings: Conquest,2009,Action,Milienum
The Princess and the Frog,2009,Platform,Milienum
Wolfenstein,2009,Shooter,Milienum
Family Feud: 2010 Edition,2009,Misc,Milienum
SingStar Queen,2009,Misc,Milienum
Ghostbusters: The Video Game,2009,Action,Milienum
Guitar Hero: Metallica,2009,Misc,Milienum
Harry Potter and the Half-Blood Prince,2009,Action,Milienum
Metroid Prime: Trilogy,2009,Shooter,Milienum
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Milienum
Battle of Giants: Dragons,2009,Strategy,Milienum
Shin Megami Tensei: Persona 3 Portable,2009,Role-Playing,Milienum
World of Zoo,2009,Simulation,Milienum
Wet,2009,Shooter,Milienum
MySims Racing,2009,Racing,Milienum
Sacred 2: Fallen Angel,2009,Role-Playing,Milienum
WWE SmackDown vs. Raw 2010,2009,Fighting,Milienum
Muramasa: The Demon Blade,2009,Role-Playing,Milienum
Tony Hawk: RIDE,2009,Sports,Milienum
Jak and Daxter: The Lost Frontier,2009,Platform,Milienum
Major League Baseball 2K9,2009,Sports,Milienum
Guitar Hero: Smash Hits,2009,Misc,Milienum
Call of Juarez: Bound in Blood,2009,Shooter,Milienum
New Play Control! Pikmin 2,2009,Strategy,Milienum
WarioWare D.I.Y.,2009,Misc,Milienum
Tony Hawk: RIDE,2009,Sports,Milienum
Secret Agent Clank,2009,Platform,Milienum
Avatar: The Game,2009,Action,Milienum
Final Fantasy: The 4 Heroes of Light,2009,Role-Playing,Milienum
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Milienum
FIFA Soccer 10,2009,Sports,Milienum
The Conduit,2009,Shooter,Milienum
Trivial Pursuit,2009,Misc,Milienum
Tom Clancy's HAWX,2009,Action,Milienum
Petz Nursery,2009,Simulation,Milienum
BlazBlue: Calamity Trigger,2009,Fighting,Milienum
NHL 10,2009,Sports,Milienum
Rapala: We Fish,2009,Sports,Milienum
NCAA Football 10,2009,Sports,Milienum
Up,2009,Action,Milienum
3D Dot Game Heroes,2009,Role-Playing,Milienum
Jillian Michaels Fitness Ultimatum 2010,2009,Sports,Milienum
LEGO Rock Band,2009,Misc,Milienum
Tom Clancy's HAWX,2009,Action,Milienum
Wolfenstein,2009,Shooter,Milienum
Lips: Number One Hits,2009,Misc,Milienum
G-Force,2009,Action,Milienum
Legends of WrestleMania,2009,Fighting,Milienum
50 Classic Games,2009,Misc,Milienum
NBA Live 10,2009,Sports,Milienum
Sacred 2: Fallen Angel,2009,Role-Playing,Milienum
Terminator Salvation,2009,Shooter,Milienum
WWE SmackDown vs. Raw 2010,2009,Fighting,Milienum
Jewel Master Egypt,2009,Puzzle,Milienum
SimAnimals,2009,Simulation,Milienum
F.E.A.R. 2: Project Origin,2009,Shooter,Milienum
F1 2009,2009,Racing,Milienum
Picross 3D,2009,Puzzle,Milienum
Classic Word Games,2009,Misc,Milienum
Naruto Shippuden: Clash of Ninja Revolution 3,2009,Fighting,Milienum
Star Wars Battlefront: Elite Squadron,2009,Shooter,Milienum
IL-2 Sturmovik: Birds of Prey,2009,Simulation,Milienum
100 All-Time Favorites,2009,Puzzle,Milienum
SoulCalibur: Broken Destiny,2009,Fighting,Milienum
The Saboteur,2009,Action,Milienum
Pro Evolution Soccer 2010,2009,Sports,Milienum
Dragon Ball: Raging Blast,2009,Fighting,Milienum
Monsters vs. Aliens,2009,Action,Milienum
Harry Potter and the Half-Blood Prince,2009,Action,Milienum
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,2009,Adventure,Milienum
Atelier Rorona: Alchemist of Arland,2009,Role-Playing,Milienum
The Saboteur,2009,Action,Milienum
Dreamworks Madagascar Kartz,2009,Racing,Milienum
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Milienum
WipEout Pulse,2009,Racing,Milienum
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Milienum
Bass Pro Shops: The Strike,2009,Sports,Milienum
F.E.A.R. 2: Project Origin,2009,Shooter,Milienum
Dead Space Extraction,2009,Shooter,Milienum
Active Life: Extreme Challenge,2009,Sports,Milienum
Silent Hill: Shattered Memories,2009,Action,Milienum
Rock Band Unplugged,2009,Misc,Milienum
Final Fantasy Crystal Chronicles: Echoes of Time,2009,Role-Playing,Milienum
Up,2009,Action,Milienum
Cars: Race-O-Rama,2009,Racing,Milienum
MySims Racing,2009,Racing,Milienum
Boom Blox Bash Party,2009,Puzzle,Milienum
The Princess and the Frog,2009,Platform,Milienum
Cars: Race-O-Rama,2009,Racing,Milienum
Star Wars The Clone Wars: Republic Heroes,2009,Action,Milienum
LEGO Rock Band,2009,Misc,Milienum
Jak and Daxter: The Lost Frontier,2009,Platform,Milienum
Vin Diesel: Wheelman,2009,Racing,Milienum
iCarly,2009,Adventure,Milienum
Tales of Vesperia,2009,Role-Playing,Milienum
Dynasty Warriors: Strikeforce,2009,Action,Milienum
Rock Band Country Track Pack,2009,Misc,Milienum
Transformers: Revenge of the Fallen (Wii & PS2 Version),2009,Action,Milienum
PES 2009: Pro Evolution Soccer,2009,Sports,Milienum
SingStar Queen,2009,Misc,Milienum
Samurai Warriors 3,2009,Action,Milienum
Dance Dance Revolution: Hottest Party 3,2009,Simulation,Milienum
Band Hero,2009,Misc,Milienum
SingStar Take That,2009,Misc,Milienum
NBA Live 10,2009,Sports,Milienum
Karaoke Revolution,2009,Misc,Milienum
Discovery Kids: Kitten Corner,2009,Simulation,Milienum
TouchMaster 3,2009,Puzzle,Milienum
Food Network: Cook or Be Cooked,2009,Misc,Milienum
G-Force,2009,Action,Milienum
Ben 10 Alien Force: Vilgax Attacks,2009,Action,Milienum
Sin and Punishment: Star Successor,2009,Shooter,Milienum
Jump Start Pet Rescue,2009,Misc,Milienum
Yu-Gi-Oh! 5D's Tag Force 4,2009,Strategy,Milienum
SingStar Motown,2009,Misc,Milienum
Remington Great American Bird Hunt,2009,Sports,Milienum
Dora the Explorer: Dora Puppy,2009,Misc,Milienum
Rune Factory 3: A Fantasy Harvest Moon,2009,Role-Playing,Milienum
Ghostbusters: The Video Game,2009,Action,Milienum
"999: Nine Hours, Nine Persons, Nine Doors",2009,Adventure,Milienum
NASCAR Kart Racing,2009,Racing,Milienum
Call of Duty: Modern Warfare: Mobilized,2009,Shooter,Milienum
Bakugan: Battle Brawlers,2009,Action,Milienum
Ben 10 Alien Force: Vilgax Attacks,2009,Action,Milienum
Ben 10 Alien Force: Vilgax Attacks,2009,Action,Milienum
LEGO Rock Band,2009,Misc,Milienum
Guitar Hero: Smash Hits,2009,Misc,Milienum
SpongeBob's Truth or Square (US sales),2009,Action,Milienum
Marvel Super Hero Squad,2009,Fighting,Milienum
JumpStart: Escape from Adventure Island,2009,Adventure,Milienum
Style Lab: Makeover,2009,Simulation,Milienum
Star Wars The Clone Wars: Republic Heroes,2009,Action,Milienum
Katamari Forever,2009,Puzzle,Milienum
Ghostbusters: The Video Game,2009,Action,Milienum
Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,2009,Fighting,Milienum
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Milienum
James Patterson Women's Murder Club: Games of Passion,2009,Adventure,Milienum
Six Flags Fun Park,2009,Misc,Milienum
Spore Hero,2009,Simulation,Milienum
Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,2009,Misc,Milienum
Up,2009,Action,Milienum
Cars: Race-O-Rama,2009,Racing,Milienum
Star Wars The Clone Wars: Republic Heroes,2009,Action,Milienum
Monster Trucks Mayhem,2009,Racing,Milienum
Band Hero,2009,Misc,Milienum
Marvel: Ultimate Alliance 2,2009,Role-Playing,Milienum
Avatar: The Game,2009,Action,Milienum
My Virtual Tutor: Reading Adventure First to Second Grade,2009,Misc,Milienum
NBA 2K10,2009,Sports,Milienum
Taiko no Tatsujin Wii: Dodon to 2 Yome!,2009,Misc,Milienum
Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,2009,Action,Milienum
Final Fantasy Crystal Chronicles: The Crystal Bearers,2009,Action,Milienum
Cabela's Big Game Hunter 2010,2009,Sports,Milienum
Sherlock Holmes: The Mystery of the Mummy,2009,Adventure,Milienum
Star Wars The Clone Wars: Republic Heroes,2009,Action,Milienum
SpongeBob's Truth or Square (US sales),2009,Action,Milienum
Planet 51,2009,Action,Milienum
Legends of WrestleMania,2009,Fighting,Milienum
NBA 2K10,2009,Sports,Milienum
SpongeBob's Truth or Square (US sales),2009,Action,Milienum
Need for Speed: Nitro,2009,Racing,Milienum
SpongeBob vs The Big One: Beach Party Cook Off,2009,Adventure,Milienum
Junior Classic Games,2009,Misc,Milienum
Hooked! Again: Real Motion Fishing,2009,Sports,Milienum
Ice Age: Dawn of the Dinosaurs,2009,Action,Milienum
Dance Party: Pop Hits,2009,Misc,Milienum
Virtua Tennis 2009,2009,Sports,Milienum
Imagine: Salon Stylist,2009,Simulation,Milienum
Fragile Dreams: Farewell Ruins of the Moon,2009,Role-Playing,Milienum
Peppa Pig: The Game,2009,Misc,Milienum
Naruto Shippuden: Ultimate Ninja Heroes 3,2009,Fighting,Milienum
Overlord: Dark Legend,2009,Action,Milienum
Virtua Tennis 2009,2009,Sports,Milienum
DiRT 2,2009,Racing,Milienum
Guitar Hero On Tour: Modern Hits,2009,Misc,Milienum
Dragon Ball Z: Attack of the Saiyans,2009,Role-Playing,Milienum
Marvel Super Hero Squad,2009,Fighting,Milienum
Paws & Claws: Pampered Pets,2009,Simulation,Milienum
SAW,2009,Action,Milienum
Trivial Pursuit,2009,Misc,Milienum
Mini Ninjas,2009,Action,Milienum
Rec Room Games,2009,Sports,Milienum
Command & Conquer: Red Alert 3 Ultimate Edition,2009,Strategy,Milienum
Bionic Commando,2009,Platform,Milienum
Wanted: Weapons of Fate,2009,Shooter,Milienum
Dreamworks Madagascar Kartz,2009,Racing,Milienum
BlazBlue: Calamity Trigger,2009,Fighting,Milienum
Press Your Luck 2010 Edition,2009,Misc,Milienum
NHL 2K10,2009,Sports,Milienum
Guitar Hero: Smash Hits,2009,Misc,Milienum
